sample_id,category,metric_partition,prompt_split,analysis_role,ai_model_id,ai_selected_stage,ai_requested_model,ai_resolved_model,ai_model_checkpoint,ai_prompt_path,ai_system_prompt_sha256,ai_retry_prompt_path,ai_retry_prompt_sha256,ai_temperature,ai_typst_version,ai_attempts,ai_final_attempt,ai_repaired,ai_response_id,ai_run_config,ai_sample_meta,reference_pdf,candidate_pdf,reference_pages,candidate_pages,page_count_match,canvas_match,top_difference_page,top_difference_bbox,top_difference_side,top_difference_coordinate_frame,registration_translation_px,evidence_json,axis_content,band_content,axis_layout,band_layout,axis_typography,band_typography,axis_appearance,band_appearance,axis_structure,band_structure,axis_pagination,band_pagination,reference_pdf_resolved,candidate_pdf_resolved,v2_status,v2_error,strict_word_f1,strict_document_edit_similarity,compatibility_word_f1,compatibility_document_edit_similarity,number_f1,reference_number_count,candidate_number_count,number_exact,operator_f1,reference_operator_count,candidate_operator_count,operator_exact,citation_f1,reference_citation_count,candidate_citation_count,citation_exact,matched_word_reference_coverage,token_center_displacement_q50,token_center_displacement_q90,token_bbox_iou_q10,block_transport_combined_similarity,block_transport_geometry_similarity,block_transport_content_similarity,block_transport_cost,text_ltsim_page_macro,text_ltsim_worst_page,reading_order_tau,reading_order_reference_coverage,style_coverage_hmean,font_size_log_error_q90,baseline_displacement_q90,unregistered_ink_f1,registered_ink_f1,unregistered_ssim,registered_ssim,unregistered_multiscale_ssim_diagnostic,registered_multiscale_ssim_diagnostic,reference_page_count,candidate_page_count,page_count_delta,page_break_f1,canvas_exact_size_rate,table_status,formula_status,figure_status,v2_evidence_json
05_tables_simple_018,05_tables_simple,metric_test,heldout,prompt_heldout_metric_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v3,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v3.txt,f076bb100247de52ed359cdb5fc33c5adfadf81b13403da8231c275b211f4cb8,prompts/latex_to_typst/retry_v3.txt,ddae6b2041ad58f5500e9df9f986efcd05932da665aa004d21ab6a6fcb4d56be,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783951633-VXVpIuVhTR4XbY2xnL44,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v3_heldout_v2_failures/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v3_heldout_v2_failures/samples/05_tables_simple_018/meta.json,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_018/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v3_heldout_v2_failures/samples/05_tables_simple_018/output.pdf,3,1,false,false,1,"[0.0, 0.0, 1.0, 1.0]",reference,reference,null,results/metric_research_v1/ai_outputs_frozen_v1/evidence/05_tables_simple_018.json,0.6261762189905903,abstain,0.0,abstain,2.7954402383622997e-05,abstain,0.015624741655313903,abstain,,abstain,0.0,abstain,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_018/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v3_heldout_v2_failures/samples/05_tables_simple_018/output.pdf,scored,,0.6261762189905903,0.7435028248587571,0.6261762189905903,0.7435028248587571,0.8801313628899836,294,315,False,0.3846153846153846,5,21,False,1.0,0,0,True,0.9081885856079405,0.3183192417078906,0.6306227482517024,0.0,0.5575535274469875,0.4733304390406735,0.755736730482139,0.5841967668990256,0.744162451102917,0.744162451102917,1.0,0.3333333333333333,0.6261762189905903,0.44065425796117963,0.5242467930756693,0.01804343027047724,0.01804343027047724,,,,,3,1,-2,0.0,0.0,abstain,abstain,abstain,results/metric_research_v2/gemini_frozen_156/evidence/05_tables_simple_018.json
05_tables_simple_020,05_tables_simple,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783949411-DuLQhVBfheH8BbLdQ8Fc,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/05_tables_simple_020/meta.json,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_020/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/05_tables_simple_020/output.pdf,3,3,true,false,1,"[0.11764705882352941, 0.08409090909090909, 0.8794117647058823, 1.0]",paired_reference_frame,registered_reference_raster,"[0, 0]",results/metric_research_v1/ai_outputs_frozen_v1/evidence/05_tables_simple_020.json,0.9373474369406022,abstain,0.0,abstain,0.07010647950863551,abstain,0.1386821294195988,abstain,,abstain,0.5714285714285715,abstain,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_020/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/05_tables_simple_020/output.pdf,scored,,0.9373474369406022,0.8496386881600889,0.9373474369406022,0.8496386881600889,0.7499999999999999,10,6,False,1.0,0,0,True,1.0,0,0,True,0.993103448275862,0.07118488327524325,0.1400934366584647,0.0,0.5101517465362658,0.585310084499048,0.39523261989088343,0.6730470552927035,0.6910724123389631,0.6870272443056809,0.33333333333333337,0.6,0.9373474369406022,0.04102779260340904,0.1328870028425177,0.15739961197449862,0.3159666238014764,,,,,3,3,0,0.5714285714285715,0.0,abstain,abstain,abstain,results/metric_research_v2/gemini_frozen_156/evidence/05_tables_simple_020.json
05_tables_simple_021,05_tables_simple,metric_validation,prompt_dev,prompt_development_descriptive_only,google/gemini-3.1-flash-lite,v0,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v0.txt,c8554a7c1346484b7f0333ec0a30f1bfdaf7c208e5030fae53052ea7115940ed,prompts/latex_to_typst/retry_v0.txt,99b465a014ccc2bc08d62e1596ca17bef0ffb128b30cd37eebf92b993f035364,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783945666-0UvCEX7vHhrwfwN72zTe,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/05_tables_simple_021/meta.json,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_021/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/05_tables_simple_021/output.pdf,3,2,false,false,2,"[0.0, 0.0, 1.0, 1.0]",reference,reference,null,results/metric_research_v1/ai_outputs_frozen_v1/evidence/05_tables_simple_021.json,0.8473684210526315,abstain,0.0,abstain,0.0028535213713370786,abstain,0.10981212578922668,abstain,,abstain,0.26666666666666666,abstain,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_021/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/05_tables_simple_021/output.pdf,scored,,0.47105263157894733,0.5635831645284717,0.8473684210526315,0.6351564258383975,0.993827160493827,485,487,False,0.9006928406466512,195,238,False,1.0,0,0,True,0.9374090247452693,0.16083797576824163,0.3269271192024257,0.0,0.45395321931021243,0.4865383080146009,0.39911685487571624,0.7897611274168278,0.7015432295043424,0.6847443718197115,0.7222222222222222,0.9,0.8473684210526315,0.4172140924770726,0.2929600739249223,0.13264172836566301,0.15002755121639766,,,,,3,2,-1,0.4,0.0,abstain,abstain,abstain,results/metric_research_v2/gemini_frozen_156/evidence/05_tables_simple_021.json
05_tables_simple_023,05_tables_simple,metric_dev,prompt_dev,prompt_development_descriptive_only,google/gemini-3.1-flash-lite,v0,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v0.txt,c8554a7c1346484b7f0333ec0a30f1bfdaf7c208e5030fae53052ea7115940ed,prompts/latex_to_typst/retry_v0.txt,99b465a014ccc2bc08d62e1596ca17bef0ffb128b30cd37eebf92b993f035364,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783945648-SF2DU24456UBAevNWs5W,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/05_tables_simple_023/meta.json,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_023/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/05_tables_simple_023/output.pdf,3,2,false,false,2,"[0.0, 0.0, 1.0, 1.0]",reference,reference,null,results/metric_research_v1/ai_outputs_frozen_v1/evidence/05_tables_simple_023.json,0.827860696517413,abstain,0.0,abstain,0.0007895716701114009,abstain,0.0453206742316418,abstain,,abstain,0.0,abstain,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_023/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/05_tables_simple_023/output.pdf,scored,,0.8258706467661692,0.7552328064929518,0.827860696517413,0.7607859888936352,0.8276923076923076,313,337,False,0.9090909090909091,5,6,False,1.0,0,0,True,0.8832271762208068,0.018185238632855344,0.38638319537413557,0.0,0.47176274421240155,0.5167096001844997,0.398404274221036,0.7512790803397016,0.6743027019507071,0.6558534242072362,-0.33333333333333326,0.4444444444444444,0.827860696517413,0.8435651570488163,0.3572009974636807,0.05236486244509236,0.09531808620568964,,,,,3,2,-1,0.0,0.0,abstain,abstain,abstain,results/metric_research_v2/gemini_frozen_156/evidence/05_tables_simple_023.json
05_tables_simple_024,05_tables_simple,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783949423-Jpc9UhFuMvxNIzbQncRT,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/05_tables_simple_024/meta.json,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_024/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/05_tables_simple_024/output.pdf,3,3,true,false,1,"[0.11764705882352941, 0.08409090909090909, 0.8686274509803922, 1.0]",paired_reference_frame,registered_reference_raster,"[0, 0]",results/metric_research_v1/ai_outputs_frozen_v1/evidence/05_tables_simple_024.json,0.7803278688524591,abstain,0.0,abstain,0.00012471876607196092,abstain,0.08417245219436942,abstain,,abstain,0.0,abstain,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_024/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/05_tables_simple_024/output.pdf,scored,,0.7737704918032787,0.6023738872403561,0.7803278688524591,0.6033630069238378,0.7500000000000001,94,146,False,0.9565217391304348,11,12,False,1.0,0,0,True,0.9794238683127572,0.28440169072125243,0.46771629849838003,0.0,0.5169724721568734,0.5822815462247043,0.41449281143818373,0.6597656512358306,0.6915804934160397,0.6897353871030089,0.0,0.4444444444444444,0.7803278688524591,0.8507660623651438,0.449472461342482,0.09885151794590648,0.29009809913698775,,,,,3,3,0,0.0,0.0,abstain,abstain,abstain,results/metric_research_v2/gemini_frozen_156/evidence/05_tables_simple_024.json
05_tables_simple_025,05_tables_simple,metric_test,heldout,prompt_heldout_metric_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783949436-1vu8DHU0AWskpocxuQQv,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/05_tables_simple_025/meta.json,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_025/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/05_tables_simple_025/output.pdf,3,3,true,false,2,"[0.11764705882352941, 0.08409090909090909, 0.8686274509803922, 1.0]",paired_reference_frame,registered_reference_raster,"[0, 0]",results/metric_research_v1/ai_outputs_frozen_v1/evidence/05_tables_simple_025.json,0.7794361525704809,abstain,0.0,abstain,0.00012471876607196092,abstain,0.07927630906462542,abstain,,abstain,0.0,abstain,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_025/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/05_tables_simple_025/output.pdf,scored,,0.7728026533996682,0.609612555174105,0.7794361525704809,0.6105934281510544,0.7500000000000001,94,146,False,0.8235294117647058,7,10,False,1.0,0,0,True,0.975103734439834,0.2887066160593564,0.4662078009273838,0.0,0.5174158990826178,0.583518292294599,0.41387538928587764,0.6589082808994335,0.6923973951277084,0.6921734117524394,0.0,0.4444444444444444,0.7794361525704809,0.8435651570488163,0.449472461342482,0.09267938844938438,0.2958961080869768,,,,,3,3,0,0.0,0.0,abstain,abstain,abstain,results/metric_research_v2/gemini_frozen_156/evidence/05_tables_simple_025.json
05_tables_simple_027,05_tables_simple,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v2,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,prompts/latex_to_typst/retry_v2.txt,63ed619b0d7115d6783ed1688f40081abd02e91384fb76603f2369fc0ac87f8c,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783951016-xMe1jVXYeJKu9Yvb8AG2,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/05_tables_simple_027/meta.json,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_027/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/05_tables_simple_027/output.pdf,3,2,false,false,2,"[0.0, 0.0, 1.0, 1.0]",reference,reference,null,results/metric_research_v1/ai_outputs_frozen_v1/evidence/05_tables_simple_027.json,0.43733333333333335,abstain,0.0,abstain,0.00013699244644358518,abstain,0.07358263363674838,abstain,,abstain,0.6666666666666666,abstain,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_027/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/05_tables_simple_027/output.pdf,scored,,0.43733333333333335,0.6084681255946718,0.43733333333333335,0.6084681255946718,0.8707124010554089,171,208,False,0.6,3,7,False,1.0,0,0,True,0.3886255924170616,0.2595687669355525,0.53231853829168,0.0,0.46660631361286575,0.5023005393173565,0.406909504659444,0.7622693883829106,0.6753176994714559,0.6585863701201046,0.19999999999999996,0.5,0.43733333333333335,0.902332686024788,0.4447792384552224,0.08641072196771181,0.08641072196771181,,,,,3,2,-1,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/gemini_frozen_156/evidence/05_tables_simple_027.json
05_tables_simple_028,05_tables_simple,metric_validation,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v2,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,prompts/latex_to_typst/retry_v2.txt,63ed619b0d7115d6783ed1688f40081abd02e91384fb76603f2369fc0ac87f8c,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783951057-YHdUoeTzbkL1Ssq7oGVm,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/05_tables_simple_028/meta.json,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_028/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/05_tables_simple_028/output.pdf,2,2,true,false,0,"[0.11764705882352941, 0.08333333333333333, 0.8813725490196078, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[0, 0]",results/metric_research_v1/ai_outputs_frozen_v1/evidence/05_tables_simple_028.json,0.49607182940516276,abstain,0.0,abstain,0.00021134651221697595,abstain,0.26922160539309387,abstain,,abstain,0.6666666666666666,abstain,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_028/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/05_tables_simple_028/output.pdf,scored,,0.49607182940516276,0.40919540229885054,0.49607182940516276,0.40919540229885054,0.4444444444444445,355,140,False,0.0,210,0,False,1.0,0,0,True,0.4742489270386266,0.19847177398284185,0.42243647865731954,0.0,0.4908311213902104,0.4951331964857985,0.4829404772925715,0.7116551586401729,0.7369303968688224,0.6939938095778575,0.6476190476190475,0.9230769230769231,0.49607182940516276,0.19677934655216314,0.4231005766745676,0.2905912811533215,0.30426723618022133,,,,,2,2,0,0.6666666666666666,0.0,abstain,abstain,abstain,results/metric_research_v2/gemini_frozen_156/evidence/05_tables_simple_028.json
06_tables_moderate_002,06_tables_moderate,metric_validation,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783949513-8YUPDdIoRaIvRSqwtHyO,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/06_tables_moderate_002/meta.json,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_002/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/06_tables_moderate_002/output.pdf,3,3,true,false,0,"[0.11764705882352941, 0.08484848484848485, 0.8823529411764706, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[0, 0]",results/metric_research_v1/ai_outputs_frozen_v1/evidence/06_tables_moderate_002.json,0.7090719499478625,abstain,0.0,abstain,0.13221552532999423,abstain,0.15333001395946075,abstain,,abstain,0.5714285714285715,abstain,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_002/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/06_tables_moderate_002/output.pdf,scored,,0.7090719499478625,0.5049657534246575,0.7090719499478625,0.5049657534246575,0.6879795396419437,270,512,False,0.5714285714285715,4,10,False,1.0,0,0,True,0.9941520467836257,0.07889927906404487,0.15311813462979149,0.0,0.5329433981115728,0.5957320081748423,0.4333625404170669,0.6293400553679929,0.6942287137518953,0.6896906433782718,0.19999999999999996,0.5454545454545454,0.7090719499478625,0.2034933906991712,0.10116609601301114,0.17091848832264997,0.17091848832264997,,,,,3,3,0,0.5714285714285715,0.0,abstain,abstain,abstain,results/metric_research_v2/gemini_frozen_156/evidence/06_tables_moderate_002.json
06_tables_moderate_007,06_tables_moderate,metric_test,heldout,prompt_heldout_metric_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783949571-HpCUARn25AuXnrYsL8XA,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/06_tables_moderate_007/meta.json,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_007/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/06_tables_moderate_007/output.pdf,3,3,true,false,1,"[0.11764705882352941, 0.10303030303030303, 0.8705882352941177, 1.0]",paired_reference_frame,registered_reference_raster,"[45, 116]",results/metric_research_v1/ai_outputs_frozen_v1/evidence/06_tables_moderate_007.json,0.677456647398844,abstain,0.0,abstain,0.0004954428765883072,abstain,0.19010049084802452,abstain,,abstain,1.0,abstain,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_007/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/06_tables_moderate_007/output.pdf,scored,,0.6658959537572254,0.49619258167526403,0.677456647398844,0.4974207811348563,0.6694011484823627,412,807,False,1.0,0,0,True,1.0,0,0,True,0.9832214765100671,0.1738330176154403,0.39591337625980744,0.0,0.5372004321658571,0.5897685791653494,0.45168740469245283,0.6213840098548653,0.7118165064461035,0.6903677482772947,0.8888888888888888,0.6428571428571429,0.677456647398844,0.7071878431048747,0.3805029247611409,0.2159562306277892,0.3747787634762232,,,,,3,3,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/gemini_frozen_156/evidence/06_tables_moderate_007.json
06_tables_moderate_008,06_tables_moderate,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783949588-vef4tebVhdGklqJPvYmF,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/06_tables_moderate_008/meta.json,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_008/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/06_tables_moderate_008/output.pdf,3,3,true,true,0,"[0.11764705882352941, 0.09015151515151515, 0.8823529411764706, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[0, 0]",results/metric_research_v1/ai_outputs_frozen_v1/evidence/06_tables_moderate_008.json,0.43044940385203306,abstain,0.0,abstain,0.001978015765326446,abstain,0.25599333761278903,abstain,,abstain,1.0,abstain,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_008/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/06_tables_moderate_008/output.pdf,scored,,0.1271782329562825,0.3836657169990503,0.43044940385203306,0.5530864197530865,0.7499999999999999,10,6,False,0.8020618556701031,1032,908,False,1.0,0,0,True,0.41509433962264153,0.10981764587771642,0.3537303767090818,0.0,0.5180687363766477,0.6076720553559064,0.385230829576513,0.6576473498181364,0.7037691867066913,0.6962126246772997,1.0,0.36363636363636365,0.43044940385203306,0.4543213156325617,0.31128305377382254,0.307849356598434,0.4756946347569109,0.558477694191726,0.5627697742609693,0.7549539839579492,0.7614397685721705,3,3,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/gemini_frozen_156/evidence/06_tables_moderate_008.json
06_tables_moderate_010,06_tables_moderate,metric_dev,prompt_dev,prompt_development_descriptive_only,google/gemini-3.1-flash-lite,v1_targeted_retry,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783946580-WgX7t7UeKxXy53TVR4ET,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_v0_failures/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_v0_failures/samples/06_tables_moderate_010/meta.json,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_010/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_v0_failures/samples/06_tables_moderate_010/output.pdf,2,3,false,false,2,"[0.0, 0.0, 1.0, 1.0]",candidate,candidate,null,results/metric_research_v1/ai_outputs_frozen_v1/evidence/06_tables_moderate_010.json,0.8985074626865671,abstain,0.0,abstain,0.001954660396967835,abstain,0.05425186572377691,abstain,,abstain,0.19047619047619047,abstain,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_010/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_v0_failures/samples/06_tables_moderate_010/output.pdf,scored,,0.8910447761194029,0.618062317429406,0.8985074626865671,0.6192794547224927,0.8157248157248157,217,190,False,1.0,1,1,True,1.0,0,0,True,0.8788321167883212,0.24671151440101963,0.3265679221887347,0.0,0.4265780796961671,0.41399835459756695,0.4509633448929759,0.8519598580058944,0.660115612344712,0.6472935420684638,0.6430107526881721,0.96875,0.8985074626865671,0.4938458029608631,0.31187694053125065,0.0624472664941203,0.0624472664941203,,,,,2,3,1,0.2857142857142857,0.0,abstain,abstain,abstain,results/metric_research_v2/gemini_frozen_156/evidence/06_tables_moderate_010.json
