case_id,candidate_valid,mutation_visible,target_box_correct,label_correct,predicted_box_useful,reviewer,review_notes
DEEECAF5EE19,true,true,true,true,true,LLM_research_audit,Unblinded sheet 32: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
588F136B2767,true,true,true,true,true,LLM_research_audit,Unblinded sheet 130: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
22C4D35CDFF6,true,true,true,true,true,LLM_research_audit,Unblinded sheet 15: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
1F0D5DA455B4,true,true,true,true,true,LLM_research_audit,Unblinded sheet 40: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
74833961AF57,true,true,true,true,true,LLM_research_audit,Unblinded sheet 88: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
90BE2EA2D8A7,true,true,true,true,true,LLM_research_audit,Unblinded sheet 53: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
04F70FA00C24,true,true,true,true,true,LLM_research_audit,Unblinded sheet 4: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
9F03CFAFAC1F,true,true,true,true,false,LLM_research_audit,Unblinded sheet 67: block_right is visible and the red target covers the displaced table; the cyan residual isolates only a thin boundary fragment and is not a useful block localizer.
661F0861BDF5,true,true,true,true,true,LLM_research_audit,Unblinded sheet 126: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
69F70FC005CF,true,true,true,true,true,LLM_research_audit,Unblinded sheet 95: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
6D32101F8865,true,true,true,true,true,LLM_research_audit,Unblinded sheet 36: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
970B4771FF9B,true,true,true,true,true,LLM_research_audit,Unblinded sheet 27: list_item_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
E3AFA5B847FB,true,true,true,true,true,LLM_research_audit,Unblinded sheet 74: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
31B382FD4805,true,true,true,true,true,LLM_research_audit,Unblinded sheet 139: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
815BDD45D48C,true,true,true,true,true,LLM_research_audit,Unblinded sheet 69: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
DF1CCBC37372,true,true,true,true,true,LLM_research_audit,Unblinded sheet 76: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
BCF29038EEF3,true,true,true,true,true,LLM_research_audit,Unblinded sheet 97: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
192B840FD903,true,true,true,true,true,LLM_research_audit,Unblinded sheet 86: table_column_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
3CD27E132E32,true,true,true,true,true,LLM_research_audit,Unblinded sheet 18: list_item_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
1B536A72DBC2,true,true,true,true,true,LLM_research_audit,Unblinded sheet 111: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
A278ED2AF1C1,true,true,true,true,true,LLM_research_audit,Unblinded sheet 93: table_column_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
2D3FC8DFDCF3,true,true,true,true,true,LLM_research_audit,Unblinded sheet 78: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
138E3DB99442,true,true,true,true,true,LLM_research_audit,Unblinded sheet 143: compact_block_displacement is visible; the red target covers the edited region and the cyan residual provides a useful localization.
213B423AE63A,true,true,true,true,true,LLM_research_audit,Unblinded sheet 29: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
C51D953769C7,true,true,true,true,true,LLM_research_audit,Unblinded sheet 140: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
2E1FE7719B47,true,true,true,true,true,LLM_research_audit,Unblinded sheet 64: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
7CC45B6BFFE2,true,true,true,true,true,LLM_research_audit,Unblinded sheet 154: form_field_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
D0125BC96A80,true,true,true,true,true,LLM_research_audit,Unblinded sheet 101: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
3CEEAB21C661,true,true,true,true,true,LLM_research_audit,Unblinded sheet 14: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
1B8847212397,true,true,true,true,true,LLM_research_audit,Unblinded sheet 148: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
84689DFE7109,true,true,true,true,true,LLM_research_audit,Unblinded sheet 48: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
8C777800EE2B,true,true,true,true,true,LLM_research_audit,Unblinded sheet 128: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
3085C778FB52,true,true,true,true,true,LLM_research_audit,Unblinded sheet 137: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
2CD25834E2E0,true,true,true,true,true,LLM_research_audit,Unblinded sheet 131: algorithm_rule_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
7425A5EED444,true,true,true,true,false,LLM_research_audit,Unblinded sheet 68: block_right is visible and the red target covers the displaced table; the cyan residual isolates only a thin boundary fragment and is not a useful block localizer.
4600A2475BC6,true,true,true,true,true,LLM_research_audit,Unblinded sheet 133: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
946733230CF9,true,true,true,true,true,LLM_research_audit,Unblinded sheet 58: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
6D811C197555,true,true,true,true,true,LLM_research_audit,Unblinded sheet 121: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
5899443EEB02,true,true,true,true,true,LLM_research_audit,Unblinded sheet 89: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
91E277081BD3,true,true,true,true,true,LLM_research_audit,Unblinded sheet 45: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
234754ACB5BD,true,true,true,true,true,LLM_research_audit,Unblinded sheet 60: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
C624E5847F1A,true,true,true,true,true,LLM_research_audit,Unblinded sheet 142: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
02DFE24DACEF,true,true,true,true,true,LLM_research_audit,Unblinded sheet 122: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
6C7897738B26,true,true,true,true,true,LLM_research_audit,Unblinded sheet 129: algorithm_rule_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
99558D920A3F,true,true,true,true,true,LLM_research_audit,Unblinded sheet 73: table_row_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
A1E13958E2F5,true,true,true,true,true,LLM_research_audit,Unblinded sheet 104: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
71F4D73C62D1,true,true,true,true,true,LLM_research_audit,Unblinded sheet 31: display_math_occlude is visible; the red target covers the edited region and the cyan residual provides a useful localization.
AA66A41F7120,true,true,true,true,true,LLM_research_audit,Unblinded sheet 57: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
EE308FE936BF,true,true,true,true,true,LLM_research_audit,Unblinded sheet 9: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
504947E9156A,true,true,true,true,true,LLM_research_audit,Unblinded sheet 19: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
9527F849FC26,true,true,true,true,true,LLM_research_audit,Unblinded sheet 3: paragraph_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
C56944BD1573,true,true,true,true,true,LLM_research_audit,Unblinded sheet 152: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
CBFACEED2ACA,true,true,true,true,true,LLM_research_audit,Unblinded sheet 62: table_row_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
B41AB5C5763E,true,true,true,true,true,LLM_research_audit,Unblinded sheet 110: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
E66D4399385A,true,true,true,true,true,LLM_research_audit,Unblinded sheet 125: crossref_token_corruption is visible; the red target covers the edited region and the cyan residual provides a useful localization.
D297935F909C,true,true,true,true,true,LLM_research_audit,Unblinded sheet 145: compact_block_displacement is visible; the red target covers the edited region and the cyan residual provides a useful localization.
95A9BD436769,true,true,true,true,true,LLM_research_audit,Unblinded sheet 132: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
832204FE689A,true,true,true,true,true,LLM_research_audit,Unblinded sheet 38: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
51E56B3BACC6,true,true,true,true,true,LLM_research_audit,Unblinded sheet 72: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
5AC818EFFF13,true,true,true,true,true,LLM_research_audit,Unblinded sheet 6: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
A22315821F18,true,true,true,true,true,LLM_research_audit,Unblinded sheet 120: crossref_token_corruption is visible; the red target covers the edited region and the cyan residual provides a useful localization.
E0E6173B6800,true,true,true,true,false,LLM_research_audit,Unblinded sheet 70: block_right is visible and the red target covers the displaced table; the cyan residual isolates only a thin boundary fragment and is not a useful block localizer.
2F206065E811,true,true,true,true,true,LLM_research_audit,Unblinded sheet 90: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
99BF9DDF11C7,true,true,true,true,true,LLM_research_audit,Unblinded sheet 22: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
0B7A6C710FC7,true,true,true,true,true,LLM_research_audit,Unblinded sheet 8: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
05E85FA6DA82,true,true,true,true,true,LLM_research_audit,Unblinded sheet 151: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
D7F26E6CDCD0,true,true,true,true,true,LLM_research_audit,Unblinded sheet 50: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
AA9C436BFCBB,true,true,true,true,true,LLM_research_audit,Unblinded sheet 20: list_item_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
ACB307ED6903,true,true,true,true,true,LLM_research_audit,Unblinded sheet 33: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
13F987FEB793,true,true,true,true,true,LLM_research_audit,Unblinded sheet 112: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
35138A3530FB,true,true,true,true,true,LLM_research_audit,Unblinded sheet 138: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
2BF6DA9C4645,true,true,true,true,true,LLM_research_audit,Unblinded sheet 150: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
658B6BA99BA4,true,true,true,true,true,LLM_research_audit,Unblinded sheet 135: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
1EF483F4784A,true,true,true,true,true,LLM_research_audit,Unblinded sheet 34: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
6EBB8D787842,true,true,true,true,true,LLM_research_audit,Unblinded sheet 102: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
85EE9648E62B,true,true,true,true,true,LLM_research_audit,Unblinded sheet 108: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
9A322AFC1943,true,true,true,true,true,LLM_research_audit,Unblinded sheet 65: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
C66EF9159675,true,true,true,true,true,LLM_research_audit,Unblinded sheet 51: display_math_occlude is visible; the red target covers the edited region and the cyan residual provides a useful localization.
CD77F211AFAB,true,true,true,true,true,LLM_research_audit,Unblinded sheet 37: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
8B127598C2CE,true,true,true,true,true,LLM_research_audit,Unblinded sheet 39: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
0FEE75C62A61,true,true,true,true,true,LLM_research_audit,Unblinded sheet 106: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
E7E165B24E8D,true,true,true,true,true,LLM_research_audit,Unblinded sheet 80: table_column_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
70E01845ACFD,true,true,true,true,true,LLM_research_audit,Unblinded sheet 77: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
A78EB8827517,true,true,true,true,true,LLM_research_audit,Unblinded sheet 5: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
A6C59248FC9A,true,true,true,true,true,LLM_research_audit,Unblinded sheet 103: figure_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
50BD5C257BCE,true,true,true,true,true,LLM_research_audit,Unblinded sheet 94: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
E2F58EEFDA94,true,true,true,true,true,LLM_research_audit,Unblinded sheet 59: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
9E452CA171AE,true,true,true,true,true,LLM_research_audit,Unblinded sheet 144: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
9F2C35DC22E9,true,true,true,true,true,LLM_research_audit,Unblinded sheet 16: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
3F1C02016C6F,true,true,true,true,true,LLM_research_audit,Unblinded sheet 123: crossref_token_corruption is visible; the red target covers the edited region and the cyan residual provides a useful localization.
CE4045270DB2,true,true,true,true,true,LLM_research_audit,Unblinded sheet 24: list_item_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
12B05C858ACF,true,true,true,true,true,LLM_research_audit,Unblinded sheet 124: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
E0FFEAD949F8,true,true,true,true,true,LLM_research_audit,Unblinded sheet 23: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
30661FCA6FFD,true,true,true,true,true,LLM_research_audit,Unblinded sheet 66: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
3981B4580D96,true,true,true,true,true,LLM_research_audit,Unblinded sheet 47: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
42D8638E3CE0,true,true,true,true,true,LLM_research_audit,Unblinded sheet 149: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
26829264949E,true,true,true,true,true,LLM_research_audit,Unblinded sheet 118: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
22D21916A3FF,true,true,true,true,true,LLM_research_audit,Unblinded sheet 1: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
A0C687DCC113,true,true,true,true,true,LLM_research_audit,Unblinded sheet 2: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
3B06AB53E530,true,true,true,true,true,LLM_research_audit,Unblinded sheet 11: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
E03DD0C1BDB2,true,true,true,true,true,LLM_research_audit,Unblinded sheet 136: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
2441EFA9B1D8,true,true,true,true,true,LLM_research_audit,Unblinded sheet 147: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
900C10EA8260,true,true,true,true,true,LLM_research_audit,Unblinded sheet 75: table_row_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
EDF311380073,true,true,true,true,true,LLM_research_audit,Unblinded sheet 55: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
162808C4A45B,true,true,true,true,true,LLM_research_audit,Unblinded sheet 81: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
957591B5627D,true,true,true,true,true,LLM_research_audit,Unblinded sheet 115: crossref_token_corruption is visible; the red target covers the edited region and the cyan residual provides a useful localization.
4BA4B26679E3,true,true,true,true,true,LLM_research_audit,Unblinded sheet 43: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
6FE8B5C3155A,true,true,true,true,true,LLM_research_audit,Unblinded sheet 84: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
6CBDCC4528C9,true,true,true,true,true,LLM_research_audit,Unblinded sheet 98: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
DB26C06284DE,true,true,true,true,true,LLM_research_audit,Unblinded sheet 127: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
157EF62C9516,true,true,true,true,true,LLM_research_audit,Unblinded sheet 61: display_math_occlude is visible; the red target covers the edited region and the cyan residual provides a useful localization.
21BD35532B86,true,true,true,true,true,LLM_research_audit,Unblinded sheet 71: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
0DED30B92C6A,true,true,true,true,true,LLM_research_audit,Unblinded sheet 30: display_math_occlude is visible; the red target covers the edited region and the cyan residual provides a useful localization.
3D15BA092209,true,true,true,true,true,LLM_research_audit,Unblinded sheet 117: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
980EE82DEB9C,true,true,true,true,true,LLM_research_audit,Unblinded sheet 10: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
A590F8755F26,true,true,true,true,true,LLM_research_audit,Unblinded sheet 155: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
B946C22EFFE8,true,true,true,true,true,LLM_research_audit,Unblinded sheet 46: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
D97DC8E83337,true,true,true,true,true,LLM_research_audit,Unblinded sheet 92: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
87277F867267,true,true,true,true,true,LLM_research_audit,Unblinded sheet 109: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
1237E85601DA,true,true,true,true,true,LLM_research_audit,Unblinded sheet 12: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
AF5E0C5D9143,true,true,true,true,true,LLM_research_audit,Unblinded sheet 35: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
258C31E81E86,true,true,true,true,true,LLM_research_audit,Unblinded sheet 21: list_item_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
B74706C315C5,true,true,true,true,true,LLM_research_audit,Unblinded sheet 113: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
6E9F429D58FB,true,true,true,true,true,LLM_research_audit,Unblinded sheet 153: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
92AB74A1C30C,true,true,true,true,true,LLM_research_audit,Unblinded sheet 114: crossref_token_corruption is visible; the red target covers the edited region and the cyan residual provides a useful localization.
89D083BEB07C,true,true,true,true,true,LLM_research_audit,Unblinded sheet 107: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
ADF69AB2E4E8,true,true,true,true,true,LLM_research_audit,Unblinded sheet 28: list_item_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
48ADF3A15307,true,true,true,true,true,LLM_research_audit,Unblinded sheet 99: figure_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
BB644F649285,true,true,true,true,true,LLM_research_audit,Unblinded sheet 42: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
5C6D0857D493,true,true,true,true,true,LLM_research_audit,Unblinded sheet 13: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
264B0BAC64A0,true,true,true,true,true,LLM_research_audit,Unblinded sheet 116: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
1BCC8962E637,true,true,true,true,true,LLM_research_audit,Unblinded sheet 25: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
06ED86CDEE37,true,true,true,true,true,LLM_research_audit,Unblinded sheet 105: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
EB857244084A,true,true,true,true,true,LLM_research_audit,Unblinded sheet 49: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
7F8262116CF6,true,true,true,true,true,LLM_research_audit,Unblinded sheet 56: display_math_occlude is visible; the red target covers the edited region and the cyan residual provides a useful localization.
D36347C924BC,true,true,true,true,true,LLM_research_audit,Unblinded sheet 52: display_math_occlude is visible; the red target covers the edited region and the cyan residual provides a useful localization.
429C2C97A629,true,true,true,true,true,LLM_research_audit,Unblinded sheet 134: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
53C292062D8C,true,true,true,true,true,LLM_research_audit,Unblinded sheet 83: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
AD3A3198E7D0,true,true,true,true,true,LLM_research_audit,Unblinded sheet 82: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
40479150AE61,true,true,true,true,true,LLM_research_audit,Unblinded sheet 100: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
853DA4CE450E,true,true,true,true,true,LLM_research_audit,Unblinded sheet 26: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
6A5DA1B93F20,true,true,true,true,true,LLM_research_audit,Unblinded sheet 7: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
6DACFED2D3C2,true,true,true,true,true,LLM_research_audit,Unblinded sheet 41: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
1ECB752A8454,true,true,true,true,true,LLM_research_audit,Unblinded sheet 44: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
378417A8F0D6,true,true,true,true,true,LLM_research_audit,Unblinded sheet 96: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
757523A18DE5,true,true,true,true,true,LLM_research_audit,Unblinded sheet 79: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
35C49A5B5D7E,true,true,true,true,true,LLM_research_audit,Unblinded sheet 119: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
954C830CCE4A,true,true,true,true,true,LLM_research_audit,Unblinded sheet 85: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
1EF8DF49E27D,true,true,true,true,true,LLM_research_audit,Unblinded sheet 146: compact_block_displacement is visible; the red target covers the edited region and the cyan residual provides a useful localization.
0F7B49FC6390,true,true,true,true,true,LLM_research_audit,Unblinded sheet 156: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
D83A89D0CD7D,true,true,true,true,true,LLM_research_audit,Unblinded sheet 87: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
320FFEF29464,true,true,true,true,true,LLM_research_audit,Unblinded sheet 141: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
5082702044AB,true,true,true,true,true,LLM_research_audit,Unblinded sheet 17: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
ECD187040C76,true,true,true,true,true,LLM_research_audit,Unblinded sheet 157: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
0789569D8164,true,true,true,true,true,LLM_research_audit,Unblinded sheet 63: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
BEA957A4F372,true,true,true,true,true,LLM_research_audit,Unblinded sheet 32: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
3ECF0415AE41,true,true,true,true,true,LLM_research_audit,Unblinded sheet 130: algorithm_rule_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
29545859B339,true,true,true,true,true,LLM_research_audit,Unblinded sheet 91: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
3BC72AACEF9B,true,true,true,true,true,LLM_research_audit,Unblinded sheet 40: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
FF36F359C461,true,true,true,true,true,LLM_research_audit,Unblinded sheet 88: table_column_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
DF1D59D253BB,true,true,true,true,true,LLM_research_audit,Unblinded sheet 53: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
FCCDB0A477B7,true,true,true,true,true,LLM_research_audit,Unblinded sheet 54: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
3350F792A75D,true,true,true,true,true,LLM_research_audit,Unblinded sheet 67: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
EF5DB342AE0C,true,true,true,true,true,LLM_research_audit,Unblinded sheet 126: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
521BB845B04E,true,true,true,true,true,LLM_research_audit,Unblinded sheet 95: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
