case_id,candidate_panel_hidden_truth,sample_id,category,variant,severity,expected_axis,source_pdf,candidate_pdf,target_page,known_target_bbox,expected_page,expected_bbox,predicted_page,predicted_bbox,unblinded_sheet,unblinded_image,candidate_valid,mutation_visible,target_box_correct,label_correct,predicted_box_useful,reviewer,review_notes
618C4DCB3FCF,B,03_math_inline_display_017,03_math_inline_display,display_math_occlude,2,content+appearance,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_017/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/03_math_inline_display/audit/03_math_inline_display_017__display_math_occlude__s2.pdf,0,"[0.46307, 0.423985, 0.536937, 0.427741]",0,"[0.46307, 0.423985, 0.536937, 0.427741]",0,"[0.46176470588235297, 0.4159090909090909, 0.542156862745098, 0.43257575757575756]",45,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_045_03_math_inline_display_017.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 45: display_math_occlude is visible; the red target covers the edited region and the cyan residual provides a useful localization.
38B5AB84CF3C,A,03_math_inline_display_018,03_math_inline_display,text_deletion,2,content,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_018/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/03_math_inline_display_018__text_deletion__s2.pdf,0,"[0.507255, 0.528169, 0.534952, 0.5432]",0,"[0.507255, 0.528169, 0.534952, 0.5432]",0,"[0.5078431372549019, 0.5287878787878788, 0.5343137254901961, 0.5416666666666666]",46,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_046_03_math_inline_display_018.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 46: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
3F41BAB613C3,A,03_math_inline_display_018,03_math_inline_display,block_right,2,layout,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_018/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/03_math_inline_display_018__block_right__s2.pdf,0,"[0.185528, 0.522304, 0.830812, 0.54401]",0,"[0.185528, 0.522304, 0.830812, 0.54401]",0,"[0.18627450980392157, 0.5272727272727272, 0.8294117647058824, 0.543939393939394]",46,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_046_03_math_inline_display_018.jpg,no,no,not_assessable,not_assessable,no,codex_manual_blind_audit_1,"Blind A/B review found no reliable visible difference for block_right; exclude this controlled candidate from perceptual calibration. With no observable defect, the expected label and target box are not assessable and the predicted box is not useful (synthetic-target IoU=0.765)."
B946C22EFFE8,A,03_math_inline_display_018,03_math_inline_display,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_018/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/03_math_inline_display_018__local_occlusion__s2.pdf,0,"[0.449685, 0.531421, 0.550316, 0.534894]",0,"[0.449685, 0.531421, 0.550316, 0.534894]",0,"[0.4411764705882353, 0.5303030303030303, 0.5519607843137255, 0.5416666666666666]",46,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_046_03_math_inline_display_018.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 46: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
725A537B7E7B,B,03_math_inline_display_018,03_math_inline_display,display_math_occlude,2,content+appearance,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_018/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/03_math_inline_display/audit/03_math_inline_display_018__display_math_occlude__s2.pdf,0,"[0.449685, 0.531421, 0.550316, 0.534894]",0,"[0.449685, 0.531421, 0.550316, 0.534894]",0,"[0.4411764705882353, 0.5303030303030303, 0.5519607843137255, 0.5416666666666666]",46,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_046_03_math_inline_display_018.jpg,yes,yes,yes,yes,partial,codex_manual_blind_audit_1,"Mutation is visible in the unblinded evidence, but the blind panel choice disagreed with truth. The display_math_occlude label (content+appearance) and known target box are supported by the rendered evidence. Predicted-box IoU=0.278; localization rated partial."
7DA24929FC48,B,04_math_aligned_001,04_math_aligned,text_deletion,2,content,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_001/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/04_math_aligned_001__text_deletion__s2.pdf,0,"[0.562107, 0.403921, 0.713386, 0.419925]",0,"[0.562107, 0.403921, 0.713386, 0.419925]",0,"[0.5627450980392157, 0.4053030303030303, 0.7127450980392157, 0.42045454545454547]",47,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_047_04_math_aligned_001.jpg,no,no,not_assessable,not_assessable,no,codex_manual_blind_audit_1,"Blind A/B review found no reliable visible difference for text_deletion; exclude this controlled candidate from perceptual calibration. With no observable defect, the expected label and target box are not assessable and the predicted box is not useful (synthetic-target IoU=0.877)."
3981B4580D96,B,04_math_aligned_001,04_math_aligned,block_right,2,layout,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_001/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/04_math_aligned_001__block_right__s2.pdf,0,"[0.125786, 0.320613, 0.9214, 0.42118]",0,"[0.125786, 0.320613, 0.9214, 0.42118]",0,"[0.1264705882352941, 0.32045454545454544, 0.9205882352941176, 0.4212121212121212]",47,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_047_04_math_aligned_001.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 47: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
6117F2E8C4A7,A,04_math_aligned_001,04_math_aligned,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_001/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/04_math_aligned_001__local_occlusion__s2.pdf,0,"[0.453081, 0.362851, 0.577765, 0.378941]",0,"[0.453081, 0.362851, 0.577765, 0.378941]",0,"[0.4519607843137255, 0.3553030303030303, 0.5794117647058824, 0.38636363636363635]",47,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_047_04_math_aligned_001.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 47: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
01B6EA172426,B,04_math_aligned_001,04_math_aligned,display_math_occlude,2,content+appearance,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_001/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/04_math_aligned/audit/04_math_aligned_001__display_math_occlude__s2.pdf,0,"[0.453081, 0.362851, 0.577765, 0.378941]",0,"[0.453081, 0.362851, 0.577765, 0.378941]",0,"[0.4519607843137255, 0.3553030303030303, 0.5794117647058824, 0.38636363636363635]",47,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_047_04_math_aligned_001.jpg,yes,yes,yes,yes,yes,codex_manual_blind_audit_1,Blind review identified the changed panel and visible mutation. The display_math_occlude label (content+appearance) and known target box are supported by the rendered evidence. Predicted-box IoU=0.507; localization rated yes.
84689DFE7109,B,04_math_aligned_002,04_math_aligned,text_deletion,2,content,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_002/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/04_math_aligned_002__text_deletion__s2.pdf,0,"[0.351936, 0.329047, 0.396946, 0.340793]",0,"[0.351936, 0.329047, 0.396946, 0.340793]",0,"[0.3519607843137255, 0.32954545454545453, 0.39705882352941174, 0.3393939393939394]",48,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_048_04_math_aligned_002.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 48: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
B8E4DDD72317,B,04_math_aligned_002,04_math_aligned,block_right,2,layout,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_002/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/04_math_aligned_002__block_right__s2.pdf,0,"[0.179717, 0.577248, 0.807221, 0.623814]",0,"[0.179717, 0.577248, 0.807221, 0.623814]",0,"[0.1803921568627451, 0.5871212121212122, 0.8029411764705883, 0.6378787878787879]",48,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_048_04_math_aligned_002.jpg,no,no,not_assessable,not_assessable,no,codex_manual_blind_audit_1,"Blind A/B review found no reliable visible difference for block_right; exclude this controlled candidate from perceptual calibration. With no observable defect, the expected label and target box are not assessable and the predicted box is not useful (synthetic-target IoU=0.602)."
0FC3B3310799,A,04_math_aligned_002,04_math_aligned,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_002/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/04_math_aligned_002__local_occlusion__s2.pdf,0,"[0.436406, 0.596805, 0.534192, 0.604256]",0,"[0.436406, 0.596805, 0.534192, 0.604256]",0,"[0.4343137254901961, 0.5878787878787879, 0.5352941176470588, 0.6053030303030303]",48,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_048_04_math_aligned_002.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 48: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
8FE677889ADB,A,04_math_aligned_002,04_math_aligned,display_math_occlude,2,content+appearance,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_002/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/04_math_aligned/audit/04_math_aligned_002__display_math_occlude__s2.pdf,0,"[0.436406, 0.596805, 0.534192, 0.604256]",0,"[0.436406, 0.596805, 0.534192, 0.604256]",0,"[0.4343137254901961, 0.5878787878787879, 0.5352941176470588, 0.6053030303030303]",48,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_048_04_math_aligned_002.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 48: display_math_occlude is visible; the red target covers the edited region and the cyan residual provides a useful localization.
36BD3A834786,A,04_math_aligned_003,04_math_aligned,text_deletion,2,content,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_003/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/04_math_aligned_003__text_deletion__s2.pdf,0,"[0.452264, 0.669261, 0.491921, 0.68429]",0,"[0.452264, 0.669261, 0.491921, 0.68429]",0,"[0.45294117647058824, 0.6696969696969697, 0.49117647058823527, 0.6840909090909091]",49,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_049_04_math_aligned_003.jpg,no,no,not_assessable,not_assessable,no,codex_manual_blind_audit_1,"Blind A/B review found no reliable visible difference for text_deletion; exclude this controlled candidate from perceptual calibration. With no observable defect, the expected label and target box are not assessable and the predicted box is not useful (synthetic-target IoU=0.923)."
EB857244084A,B,04_math_aligned_003,04_math_aligned,block_right,2,layout,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_003/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/04_math_aligned_003__block_right__s2.pdf,0,"[0.353507, 0.661899, 0.661271, 0.743551]",0,"[0.353507, 0.661899, 0.661271, 0.743551]",0,"[0.353921568627451, 0.6628787878787878, 0.6617647058823529, 0.7424242424242424]",49,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_049_04_math_aligned_003.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 49: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
53F278623F0F,A,04_math_aligned_003,04_math_aligned,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_003/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/04_math_aligned_003__local_occlusion__s2.pdf,0,"[0.475905, 0.696193, 0.522533, 0.709257]",0,"[0.475905, 0.696193, 0.522533, 0.709257]",0,"[0.4696078431372549, 0.693939393939394, 0.5294117647058824, 0.7098484848484848]",49,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_049_04_math_aligned_003.jpg,no,no,not_assessable,not_assessable,no,codex_manual_blind_audit_1,"Blind A/B review found no reliable visible difference for local_occlusion; exclude this controlled candidate from perceptual calibration. With no observable defect, the expected label and target box are not assessable and the predicted box is not useful (synthetic-target IoU=0.640)."
7F1E657C26BB,B,04_math_aligned_003,04_math_aligned,display_math_occlude,2,content+appearance,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_003/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/04_math_aligned/audit/04_math_aligned_003__display_math_occlude__s2.pdf,0,"[0.475905, 0.696193, 0.522533, 0.709257]",0,"[0.475905, 0.696193, 0.522533, 0.709257]",0,"[0.4696078431372549, 0.693939393939394, 0.5294117647058824, 0.7098484848484848]",49,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_049_04_math_aligned_003.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 49: display_math_occlude is visible; the red target covers the edited region and the cyan residual provides a useful localization.
B90515478061,A,04_math_aligned_004,04_math_aligned,text_deletion,2,content,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_004/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/04_math_aligned_004__text_deletion__s2.pdf,0,"[0.447586, 0.490449, 0.483754, 0.504402]",0,"[0.447586, 0.490449, 0.483754, 0.504402]",0,"[0.44901960784313727, 0.4909090909090909, 0.48333333333333334, 0.5053030303030303]",50,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_050_04_math_aligned_004.jpg,no,no,not_assessable,not_assessable,no,codex_manual_blind_audit_1,"Blind A/B review found no reliable visible difference for text_deletion; exclude this controlled candidate from perceptual calibration. With no observable defect, the expected label and target box are not assessable and the predicted box is not useful (synthetic-target IoU=0.864)."
D7F26E6CDCD0,A,04_math_aligned_004,04_math_aligned,block_right,2,layout,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_004/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/04_math_aligned_004__block_right__s2.pdf,0,"[0.296971, 0.42128, 0.719372, 0.574354]",0,"[0.296971, 0.42128, 0.719372, 0.574354]",0,"[0.29901960784313725, 0.4212121212121212, 0.7186274509803922, 0.5742424242424242]",50,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_050_04_math_aligned_004.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 50: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
861D62CD1391,B,04_math_aligned_004,04_math_aligned,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_004/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/04_math_aligned_004__local_occlusion__s2.pdf,0,"[0.467516, 0.485571, 0.532486, 0.510063]",0,"[0.467516, 0.485571, 0.532486, 0.510063]",0,"[0.4666666666666667, 0.48484848484848486, 0.5333333333333333, 0.5113636363636364]",50,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_050_04_math_aligned_004.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 50: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
79ED38C682FD,B,04_math_aligned_004,04_math_aligned,display_math_occlude,2,content+appearance,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_004/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/04_math_aligned/audit/04_math_aligned_004__display_math_occlude__s2.pdf,0,"[0.467516, 0.485571, 0.532486, 0.510063]",0,"[0.467516, 0.485571, 0.532486, 0.510063]",0,"[0.4666666666666667, 0.48484848484848486, 0.5333333333333333, 0.5113636363636364]",50,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_050_04_math_aligned_004.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 50: display_math_occlude is visible; the red target covers the edited region and the cyan residual provides a useful localization.
60097A131FEA,A,04_math_aligned_005,04_math_aligned,text_deletion,2,content,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_005/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/04_math_aligned_005__text_deletion__s2.pdf,0,"[0.117647, 0.269448, 0.236578, 0.283222]",0,"[0.117647, 0.269448, 0.236578, 0.283222]",0,"[0.11764705882352941, 0.27045454545454545, 0.23529411764705882, 0.2833333333333333]",51,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_051_04_math_aligned_005.jpg,no,no,not_assessable,not_assessable,no,codex_manual_blind_audit_1,"Blind A/B review found no reliable visible difference for text_deletion; exclude this controlled candidate from perceptual calibration. With no observable defect, the expected label and target box are not assessable and the predicted box is not useful (synthetic-target IoU=0.910)."
4F1A129A194C,B,04_math_aligned_005,04_math_aligned,block_right,2,layout,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_005/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/04_math_aligned_005__block_right__s2.pdf,1,"[0.221982, 0.157499, 0.565344, 0.191296]",1,"[0.221982, 0.157499, 0.565344, 0.191296]",1,"[0.22254901960784312, 0.1621212121212121, 0.5647058823529412, 0.19015151515151515]",51,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_051_04_math_aligned_005.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 51: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
E2EB9FA97D29,B,04_math_aligned_005,04_math_aligned,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_005/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/04_math_aligned_005__local_occlusion__s2.pdf,1,"[0.359331, 0.171694, 0.411655, 0.177101]",1,"[0.359331, 0.171694, 0.411655, 0.177101]",1,"[0.35784313725490197, 0.16666666666666666, 0.41274509803921566, 0.18181818181818182]",51,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_051_04_math_aligned_005.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 51: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
C66EF9159675,B,04_math_aligned_005,04_math_aligned,display_math_occlude,2,content+appearance,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_005/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/04_math_aligned/audit/04_math_aligned_005__display_math_occlude__s2.pdf,1,"[0.359331, 0.171694, 0.411655, 0.177101]",1,"[0.359331, 0.171694, 0.411655, 0.177101]",1,"[0.35784313725490197, 0.16666666666666666, 0.41274509803921566, 0.18181818181818182]",51,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_051_04_math_aligned_005.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 51: display_math_occlude is visible; the red target covers the edited region and the cyan residual provides a useful localization.
FDD22CDF4AFE,A,04_math_aligned_006,04_math_aligned,text_deletion,2,content,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_006/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/04_math_aligned_006__text_deletion__s2.pdf,0,"[0.582072, 0.325519, 0.623862, 0.342818]",0,"[0.582072, 0.325519, 0.623862, 0.342818]",0,"[0.5823529411764706, 0.328030303030303, 0.6235294117647059, 0.3416666666666667]",52,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_052_04_math_aligned_006.jpg,no,no,not_assessable,not_assessable,no,codex_manual_blind_audit_1,"Blind A/B review found no reliable visible difference for text_deletion; exclude this controlled candidate from perceptual calibration. With no observable defect, the expected label and target box are not assessable and the predicted box is not useful (synthetic-target IoU=0.777)."
3D1FF14521E6,A,04_math_aligned_006,04_math_aligned,block_right,2,layout,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_006/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/04_math_aligned_006__block_right__s2.pdf,0,"[0.117647, 0.558274, 0.822918, 0.572052]",0,"[0.117647, 0.558274, 0.822918, 0.572052]",0,"[0.11764705882352941, 0.5590909090909091, 0.8215686274509804, 0.571969696969697]",52,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_052_04_math_aligned_006.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 52: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
1D3016A5BB78,A,04_math_aligned_006,04_math_aligned,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_006/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/04_math_aligned_006__local_occlusion__s2.pdf,0,"[0.406998, 0.564061, 0.517227, 0.566265]",0,"[0.406998, 0.564061, 0.517227, 0.566265]",0,"[0.40980392156862744, 0.5590909090909091, 0.5166666666666667, 0.5696969696969697]",52,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_052_04_math_aligned_006.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 52: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
D36347C924BC,A,04_math_aligned_006,04_math_aligned,display_math_occlude,2,content+appearance,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_006/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/04_math_aligned/audit/04_math_aligned_006__display_math_occlude__s2.pdf,0,"[0.406998, 0.564061, 0.517227, 0.566265]",0,"[0.406998, 0.564061, 0.517227, 0.566265]",0,"[0.40980392156862744, 0.5590909090909091, 0.5166666666666667, 0.5696969696969697]",52,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_052_04_math_aligned_006.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 52: display_math_occlude is visible; the red target covers the edited region and the cyan residual provides a useful localization.
AAD44091C670,A,04_math_aligned_007,04_math_aligned,text_deletion,2,content,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_007/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/04_math_aligned_007__text_deletion__s2.pdf,0,"[0.46349, 0.346828, 0.760787, 0.371469]",0,"[0.46349, 0.346828, 0.760787, 0.371469]",0,"[0.46372549019607845, 0.346969696969697, 0.7607843137254902, 0.3712121212121212]",53,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_053_04_math_aligned_007.jpg,no,no,not_assessable,not_assessable,no,codex_manual_blind_audit_1,"Blind A/B review found no reliable visible difference for text_deletion; exclude this controlled candidate from perceptual calibration. With no observable defect, the expected label and target box are not assessable and the predicted box is not useful (synthetic-target IoU=0.983)."
DF1D59D253BB,B,04_math_aligned_007,04_math_aligned,block_right,2,layout,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_007/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/04_math_aligned_007__block_right__s2.pdf,0,"[0.322899, 0.341461, 0.825385, 0.392171]",0,"[0.322899, 0.341461, 0.825385, 0.392171]",0,"[0.32254901960784316, 0.3424242424242424, 0.8245098039215686, 0.3924242424242424]",53,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_053_04_math_aligned_007.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 53: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
90BE2EA2D8A7,B,04_math_aligned_007,04_math_aligned,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_007/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/04_math_aligned_007__local_occlusion__s2.pdf,0,"[0.52708, 0.362759, 0.604863, 0.370872]",0,"[0.52708, 0.362759, 0.604863, 0.370872]",0,"[0.5254901960784314, 0.3568181818181818, 0.6058823529411764, 0.37196969696969695]",53,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_053_04_math_aligned_007.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 53: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
F2A564A7F6A2,B,04_math_aligned_007,04_math_aligned,display_math_occlude,2,content+appearance,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_007/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/04_math_aligned/audit/04_math_aligned_007__display_math_occlude__s2.pdf,0,"[0.52708, 0.362759, 0.604863, 0.370872]",0,"[0.52708, 0.362759, 0.604863, 0.370872]",0,"[0.5254901960784314, 0.3568181818181818, 0.6058823529411764, 0.37196969696969695]",53,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_053_04_math_aligned_007.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 53: display_math_occlude is visible; the red target covers the edited region and the cyan residual provides a useful localization.
4C5A29A8FA3F,B,04_math_aligned_008,04_math_aligned,text_deletion,2,content,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_008/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/04_math_aligned_008__text_deletion__s2.pdf,0,"[0.315353, 0.810182, 0.35568, 0.825211]",0,"[0.315353, 0.810182, 0.35568, 0.825211]",0,"[0.3156862745098039, 0.8113636363636364, 0.35490196078431374, 0.825]",54,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_054_04_math_aligned_008.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 54: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
7874AA9514C1,B,04_math_aligned_008,04_math_aligned,block_right,2,layout,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_008/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/04_math_aligned_008__block_right__s2.pdf,0,"[0.160268, 0.79076, 0.845983, 0.834553]",0,"[0.160268, 0.79076, 0.845983, 0.834553]",0,"[0.1607843137254902, 0.8007575757575758, 0.8450980392156863, 0.8340909090909091]",54,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_054_04_math_aligned_008.jpg,no,no,not_assessable,not_assessable,no,codex_manual_blind_audit_1,"Blind A/B review found no reliable visible difference for block_right; exclude this controlled candidate from perceptual calibration. With no observable defect, the expected label and target box are not assessable and the predicted box is not useful (synthetic-target IoU=0.760)."
FCCDB0A477B7,A,04_math_aligned_008,04_math_aligned,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_008/reference.pdf,results/metric_research_v1/full_157_v1/batch_a/audit/04_math_aligned_008__local_occlusion__s2.pdf,0,"[0.441406, 0.809153, 0.548506, 0.81616]",0,"[0.441406, 0.809153, 0.548506, 0.81616]",0,"[0.44019607843137254, 0.8015151515151515, 0.5529411764705883, 0.8174242424242424]",54,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_054_04_math_aligned_008.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 54: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
3B779F3DBA53,A,04_math_aligned_008,04_math_aligned,display_math_occlude,2,content+appearance,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_008/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/04_math_aligned/audit/04_math_aligned_008__display_math_occlude__s2.pdf,0,"[0.441406, 0.809153, 0.548506, 0.81616]",0,"[0.441406, 0.809153, 0.548506, 0.81616]",0,"[0.44019607843137254, 0.8015151515151515, 0.5529411764705883, 0.8174242424242424]",54,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_054_04_math_aligned_008.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 54: display_math_occlude is visible; the red target covers the edited region and the cyan residual provides a useful localization.
